,Brand Name,ID_Drug,Generic Name,Review,Rating,
499,Daytrana,4,methylphenidate,"""I use Daytrana for Adult ADHD. Unlike most other ADHD medicines (except maybe Vyvanse), it is very smooth, meaning there is no crash at the end of the day, or big jolt in the morning. I just feel very calm and I can concentrate much better and it's the best ADD medicine I've tried. I take 30mgs and keep it on 12-16 hours. A few things in reference to other raters. Some doctors allow the patch to be on for 24 hours. That would help with the child that had problems in the evening (something to ask your doctor about). The patch was originally designed for 24 hours (so there is enough medicine in the patch to wear it that long), but during clinical trials, there were skin issues hence the 9 hour limit. """,10,
500,Daytrana,4,methylphenidate,"""The actual effects were great. I did not experience any negative effects except for nausea on the first couple of days. """,8,
501,Daytrana,4,methylphenidate,"""My seven year old boy started Daytrana patch 10mg one month ago, for his ADHD. There has been almost immediate improvement. He became focused, talks less to imaginary friends and is actually learning in school. I was terrified to start him on drugs but it came down to what was important my fear of drugs or his well being. The patch works well for him, no side effects observed and hopefully we keep him on the lowest dose available.""",8,
502,Daytrana,4,methylphenidate,"""I think it works better with less digestive side affects. Not as hyper focused, just the right focus.""",10,
503,Dexedrine,5,dextroamphetamine,"""I was diagnosed with ADHD as a kid along with Asthma. A previous drug was being used however had to be stopped because of the review and side effects of being suicidal and doing things without worrying about the risk. Hard to explain... Anyways, ever since I started this drug, it has gone on a downhill. I have been using the drug for a very long time now, and to be honest , besides the tingling feeling I get sometimes using or taking a break from this drug, it doesn't help me at all. My parents think, thats it me that has to control ADHD but I cant, and this medicine isn't helping at all. I tried taking more dosage by myself and it still didn't work. Don't recommend at all. Btw I am 18 years old soon 19.""",2,
504,Dexedrine,5,dextroamphetamine,"""Hands down the worst medication I've ever tried. My Psychiatrist suggested trying a newer ADHD drug but I was enamored by some of the reviews I read on here so I persuaded him to prescribe me Dexedrine. Well what a big mistake. I was given 10mg of Dexedrine and after two weeks of it working it completely backfired. It completely ruined my cognitive abilities. I couldn't do simple math, my depth perception was off, and my time perception was off as well. I was constantly late to appointments, I had to write down everything on the calendar on my phone otherwise I will forget or think I have more time than I actually had. I would be careful with this medication. It might work for you though.""",1,
505,Dexedrine,5,dextroamphetamine,"""Been on 3 other ADD meds. This one seems to work great for me. I can focus stay on task and get my work done. Plus I can sit and relax with out feeling like I have be on the go all the time.""",9,
506,Dexedrine,5,dextroamphetamine,"""Calmed my racing thoughts a lot. Downside is the days I don't take them I feel mentally groggy""",8,
507,Dexedrine,5,dextroamphetamine,"""My 15 yo son who has innattentive ADHD was taking adderall since 7th grade. He is now in 10th. For the longest time he has been having anger issues, he is easily irritated by other students talking in class, noise on the bus, and his 7 year old sister. I was desperately searching online for meds to help with anger with ADHD and asp and found this site. Reading all the comparisons of adderall and dexedrine, others having the same situation and most improving on the dex I hoped that his problem was the adderall. Went to the doctor told her all of the above. She seemed a little skeptical about it but was willing to give it a try. I don't want to jinx myself or my son but so far so good even helped sister with homework.""",8,
508,Dexedrine,5,dextroamphetamine,"""I have been taking dexedrine for about seven days now and it has definitely helped with my chronic feelings of anxiety - that painful feeling in your chest. This in turn has allowed me to better concentrate on the daily issues at hand then constantly having that feeling of flight or flight regarding any number of daily life issues. Thus far very helpful and I hope to continue down this path - I wish I had tried this drug years ago.""",8,
509,Dexedrine,5,dextroamphetamine,"""Treatment for ADHD save my life. Don't believe all the hype and the stigma around this diagnosis and treatment. It is a real condition there is real treatment and it makes a real and profound difference to the lives of people with this debilitating condition. So don't be afraid to seek help if you think you might have ADHD it is not just childhood illness in in my opinion it generally consists persists in some form for the duration of your life just like any other disease""",10,
510,Dexedrine,5,dextroamphetamine,"""I have struggled with ADD for years and was put on a moderate dosage of ritalin in high school. But it gave me anxiety like you wouldn't believe. I ignored my ADD after high school and started dexedrine in college. What a difference! It helps me to focus much better and give me the energy to finish what I start. My procrastination has never been lower. I only give it a 9 because I sometimes need to make myself focus when the meds are an hour or two from wearing off.""",9,
511,Dexedrine,5,dextroamphetamine,"""Dexedrine worked above and beyond for my ADHD symptoms, outstanding medication.""",9,
512,Dexedrine,5,dextroamphetamine,"""I am 39 years old and have been suffering from ADD my whole life. It wasn't until recently I finally figured out what it was. After trying Ritalin which didn't agree with me, and Adderall XR which made me irritable, anti -social and too engaged I read the reviews of this & decided to give it a whirl. I'm only on week 1, but compared to the others I am MUCH more myself with no anxiey! Also, I am shocked at how low of a dose gets the job done. I am on 5mg once daily around noon. You may think you need more but start low & see how much changes right before your very eyes. You get plenty done and still wind down after 4 hours. I sleep great and my appetite is only affected the first 3 hours. I didn't give it a 10 b/c of some memory issues.""",9,
513,Dexedrine,5,dextroamphetamine,"""I take 15 mg three times a day along with Ritalin 20 mg three times a day and I am so glad my Doc found this combo!!!! I'm 36 and extremely overweight and I got the got up and go that I never had and the help to keep my mind on very important things and people in my life, like my kids!!""",9,
514,Dexedrine,5,dextroamphetamine,"""I wouldn't use any other type of ADHD medication! Adderall & many of the newer ADHD medications cause agitation & symptoms that make my condition worse. If I didn't use Dexedrine, I wouldn't take medication to treat my ADHD! More people need to educate themselves, on how to treat ADHD. """,9,
515,Dexedrine,5,dextroamphetamine,"""I have taken pretty much every type of medication for ADHD. Dextroamphetamine, by far, works best for me. While Adderall contains dextroamphetamine, the l-amphetamine and it gives me very bad anxiety. Dextroamphetamine helps me focus without causing extra anxiety, and I prefer the instant release, which allows me to fall asleep. Ritalin caused anxiety even worse than Adderall did. One thing I recommend is to take a day or two off every week or so. If not, your tolerance might build up and you might find the medication is not working. Also, you need to learn to pay attention to your bodies other signals telling you went to eat. You probably will not feel hungry and your stomach. This does not mean you don't need food, however.""",9,
516,Dexedrine,5,dextroamphetamine,"""I have used it for over 15 years. An EEG showed I had quite a bit of extraneous thought, a left and right hemisphere that had identical thought processes and a temporal lobe that was off the chart. Dexedrine changed my life. Unfortunately many Doctors are using outdated/outmoded technology and refuse to prescribe it.""",10,
517,Dexedrine,5,dextroamphetamine,"""I would suggest anyone on this, to stop or take a break once you've noticed your reasoning, memory recall abilities becoming hindered. Even though I'm happy with the benefits of focus, it's not worth losing your short-term memory. Overtime, I noticed my math skills declined, followed by my word recall, spelling and now I can't remember stories or study material. It's extremely debilitating, I'm trying to figure out how to reverse the side effects.""",3,
518,Dexedrine,5,dextroamphetamine,"""Like Adderall without an increased heart rate and increased blood pressure. Also less ""edgy"".""",10,
519,Dexedrine,5,dextroamphetamine,"""This was one of many I tried. I was more satisfied with this one than any of the others. I never had headaches(with some I had terrible headaches!) the time release worked very well. Overall I rate this medicine the best in it's category.""",10,
520,Dexedrine,5,dextroamphetamine,"""Great medicine, I recently restarted this medicine after 10 years and I feel normal again. This medicine has given me great peace in my life. I feel calm and collected and I'm quickly understanding what its like to have ""free time"" I insist that people who find results using this medicine ensure those in government understand the increase in quality of life we are all experiencing. I've rated this medicine 10/10 purely because any cons I've experienced are meaningless compared to been given a life.""",10,
521,Dexedrine,5,dextroamphetamine,"""I'm 46 and was diagnosed with ADHD 2 times when I was a kid but never took the medicine. My life's always felt out of control and emotional roller coaster. I tried Adderall first but it made me to jumpy. I switched to Dextroamphetamine and once I got past the first week and up to my 20 mg a day everything became so much easier to deal with in life. Less stress, better sleep at night and makes me feel ""normal"". Best medicine in the world but the cost is absolutely ridiculous as I have no insurance.""",10,
522,Dexedrine,5,dextroamphetamine,"""Dexedrine is a SUPERB medication for controlling ADHD Impulsivity. It's a 100% smooth and clean ride compared to Adderall. Unfortunately for me though I lack motivation so Adderall is a better choice for me. I did rate this out of Symptom control. If Dexedrine motivated like Adderall does it would literally be the perfect medication. Pros: Superior Focus Reduced Impulsive decisions the best. Side effects are minimal compared to Adderall Cons: Lacks motivational Kick that Adderall delivers. Only comes in 5MG, 10MG, & 15MG Capsules and is expensive. """,9,
523,Dexedrine,5,dextroamphetamine,"""Adderall 30mg/day = you feel like a genius, work hard, EYES OPEN WIDE. But at the end of the work day, I still couldn't stop myself from falling asleep on the skytrain at around 4:30 pm when I try to read. Don't think it helped much with depression and anxiety. Dexedrine 3 10mg/day = You have tunnel vision, Focused, block out distractions, helps with my severe anxiety. I think the depression is pretty under control too. Can read all day if I want. Could have really used this when I began my studies, 4 years ago! Not a month ago, with one course.... Either one, I think you perform better at work and school, but Adderall just wore off, so studying after work, you would still need coffee, or a power nap""",10,
524,Dexedrine,5,dextroamphetamine,"""This is a wonderful medication. I am so happy I switched from Adderall. I find the focus and concentration to be awesome. Without a doubt it is the cleanest feeling ADHD medications on the market. If you have co-morbid anxiety disorders, this is the medicine to go for. I always felt anxious on Adderal or Ritalin, but the Dexedrine is so smooth that I find my anxiety is being helped! I would definitely recommend this to anyone who has ADHD, especially when others have caused increased agitation. I believe this is the best ADHD medicine on the market.""",10,
525,Dexedrine,5,dextroamphetamine,"""My son is now 9. Since 4 years old we have tried every single (literally!) ADHD medication on the market and every single (literally!) medication was never without any serious side effects. My sons specialist suggested Dexedrine as the very last alternative before trying antidepressants. I was hopelessly optimistic, but this medication is truly a gift. I don't know how else to describe it other than being ""smooth"" and without it I don't know what we would do. His specialist basically said this medicine is a more pure form of amphetamine than the other name brands on the market. If you have tried medicine after medicine....give this a try. It has saved my son and our family.""",9,
526,Dexedrine,5,dextroamphetamine,"""Got this for ADD and my chronic fatigue. It changed me. Grades in school went from 60s-80s, I could actually focus long enough to plan my life and pay attention. Only problem I had was the tolerance, although my dosage was raised and now I can take it regularly without feeling it, it made it really hard to sleep if I took it to late, and if the dosage is too high, or you are just starting, you get a really unpleasant buzz. Even though that buzz makes you super motivated and lets you get stuff done, it makes it really hard to relax and makes you more prone to panic attacks.""",9,
527,Dexedrine,5,dextroamphetamine,"""This is the best medicine I've ever tried. It's very smooth and easy on body with least side effect.""",10,
528,Dexedrine,5,dextroamphetamine,"""I'm 38. Been taking Dexedrine now for my fourth time for a month. I was diagnosed at 21 in 1995. I tried Ritalin for a couple weeks and stopped. Went untreated for a few more years. Went to my doctor about my wild mood swings and EXTREME emotions and told him about Ritalin. He said I should try Dexedrine. Instantly it did wonders. If a coworker said something that would have offended me and got me bent out of shape, it just rolled off my back. I felt great and inspired. It didn't affect my sex drive at all. """,7,
529,Dexedrine,5,dextroamphetamine,"""I have been on Dexedrine XR 2 15mg in morning for 19 years and I don't know what I wound do without it. When I go a day with it I just can't seem to get my everyday living done I feel scatter brain my thoughts don't make sense some time and I feel like my brain cant keep up with itself and that is no way to live. I'm so thankful for this medicine because without I don't know where I would be in life. """,10,
530,Dexedrine,5,dextroamphetamine,"""My experience is limited since I have only been on this medication for a few days. I am a medical resident, diagnosed with ADHD at 32. Got sick and tired of my mediocre performance at work. Tried Straterra, Viibryd and Wellbutrin, nothing worked. Just started on Dexedrine 5mg 2-3 times a day. My first day on it, I studied all day until midnight. I was so motivated, I felt great, on top of the world, I was so driven. I noticed an immediate difference in my performance at work and it made me a nicer, less cynical. The bad thing was insomnia, teeth clenching, some nausea, decreased appetite and the drop in my mood once it wore off. I am worried about intolerance which is driving up my anxiety level. """,8,
531,Dexedrine,5,dextroamphetamine,"""I'm taking pharmacy technician courses right now and I don't know how I could do it without Dexedrine. The course is compressed and there is a tonne of information to take in a short time. I can often tell if I've missed a dose, or it's near time for my noon dose, because I will just plain zone out. Docs tried me on Wellbutrin and Concerta, and those did nothing, so Dexedrine seems the way to go! Really depends on the individual though.""",9,
532,Dexedrine,5,dextroamphetamine,"""I have found that Dextroamphetamine ER cap (AKA Dexedrine spansules) are best for treating my ADHD. I have tried Ritalin and Adderall and both came with bad side effects. Ritalin made me a zombie and Adderall had sexual and hyper-tension side effects. The switch to Dextroamphetamine has increased my focus, alleviated my ADHD symptoms, and also increased my sex drive. I had to take 10mg x 4 Adderall but find that 10mg x 2 Dexedrine ER works for me. So I was able to decrease my intake of amphetamine while switching to Dexedrine. After 1/2 year, I have found no negative side effects whatsoever.""",9,
533,Dexedrine,5,dextroamphetamine,"""I've taken many different medications for my ADHD over the years, Adderall, Ritalin, Strattera, Concerta and Vyvanse. Dexedrinne is the most effective with almost no side effects. I only experienced slight appetite suppression with it and it never effected my mood negatively nor did I ever feel ""cracked-out"" on it. I now take Vyvanse because the slow release works better with another medication I take; however, I would strongly recommend Dexedrine to anyone who is looking for an effective treatment for ADHD. """,10,
534,Dexedrine,5,dextroamphetamine,"""Was on Dexedrine for 10 years. Loved it. Just stopped last month because I had tachycardia and an ectopic arrhythmia. Both started about 2 years ago, and I only recently had confirmed that both are non-existent when off of Dexedrine. Have been taking 30mg/day. Switching to Strattera tomorrow, hoping it can provide all the benefits of Dexedrine without the heart issues!""",9,
535,Dexedrine,5,dextroamphetamine,"""Well this medication has worked VERY well for my ADHD! It helps me concentrate and makes my mood overall more lifted! I Notice energy and a desire to do work and complete tasks instead of being a lazy couch potato like before. Side effects: Anxiety, Depersonlization and Derealization on this medication sometimes makes you feel like a robot! And heart rate goes up also! But it worked much better than Adderall. Adderall gave me bad anxiety and higher heart rate! Much stronger and more positive mood from Dexedrine. """,9,
536,Dexedrine,5,dextroamphetamine,"""For me Dexedrine helped get tasks done. I currently 22 year old male. I can focus tremendously in university. Also have a huge increase in libido with my girlfriend so overall can say it's working for me.""",8,
537,Dexedrine,5,dextroamphetamine,"""I have ADHD and Bulimia. I read through everyone's comments and I couldn't agree more. I am a 21 year old model living in New York City and suffered from chronic ADHD/ADD and Bulimia. Ritalin would make me so jittery I couldn't even try to do anything. 1 hour of euphoria that led no WHERE. (Focalin *is new* did the same thing just paid more!) So they tried everything in every batch: Daytrana, Focalin and Ritalin.. then Vyvanse with Adderall IR or AddXR with ADD IR Anyways I looked up online and saw how Dexedrine is what makes up half of Adderall. I asked my doctor he was like ""ehh"" but he went for it. I've been on it ever since. I think it is the most under credited ADHD/Stimulant medicine on the market. I have no anxiety, clean concentration! """,10,
538,Dexedrine,5,dextroamphetamine,"""I have ADHD and mild-to-moderate anxiety. Dexedrine 20 mg (2 x 10 mg) taken in the morning allows me to focus for about 8 hours, but I experience negative side effects including increased anxiety, raised blood pressure and difficulty sleeping. I used to experience moderate-to-severe depression at the end of the day when it would wear off, but I've been able to avoid this using buspirone 5 mg (taken once-an-hour for 4 hours starting 7.5 hours after I take the Dexedrine). Also, I take trazodone 12.5 mg before bed to help me sleep. Due to the side effects, I only take Dexedrine once or twice a week, when I need to get lots of work done. Adderall made me more anxious, and methylphenidate (e.g. Ritalin) didn't help me.""",7,
539,Dexedrine,5,dextroamphetamine,"""My extended release pill, 30mg Vyvanse, only lasts for about 5 hours for me. My doctor prescribed a short acting pill, which was Dexedrine for doing my homework at night. Took 5mg and felt literally nothing after waiting an hour. Then took another 5mg (as my doctor said I might need). I did feel a lot less hyperactive, but almost to the point of sluggish. My concentration improved the tiniest bit, but not nearly as well compared to Vyvanse. This pill seems to work better at combating ADHD symptoms, but not really ADD symptoms. I would advise trying Vyvanse.""",4,
540,Dexedrine,5,dextroamphetamine,"""I have currently been taking Dexedrine spansules for 16 years. 90 mg a day. ADHD had ruined my life up until I was 36 years old. Now all the standard symptoms are under control and have been since I started the medication. I would personally check with a good doctor if you are suffering with this disorder.""",10,
541,Dexedrine,5,dextroamphetamine,"""By far the best medication I have tried for ADHD. It is great for someone who also social anxiety or anxiety in general. With Ritalin I had many negative side effects one of which is anxiety. Dexedrine is great. I do not even need to take my clonazepam (Klonopin) during the day because Dexedrine is so smooth.""",10,
542,Dexedrine,5,dextroamphetamine,"""Works well for my ADD but DON'T ever mix with alcohol! I am an alcoholic who comes from a alcoholic background handed down several generations of my family tree. I take my Dex. as prescribed (5 mg 3x daily, a small dose by choice compared to 45 mg 3x daily when I was younger and not in charge of my own health needs) But when I binge drank I would always mix the alcohol with Dex. up to 50 mg a night so I could keep drinking. Lost many friends, wife, and the the respect of too many due to my actions, aggressions, combativeness stances and so on. Alcoholics beware. I'm sober now and take it one day at a time. I still take my Dex. but ONLY as prescribed. I am 35 and have taken it since age 12.""",9,
543,Dexedrine,5,dextroamphetamine,"""I used Ritalin for many years before realizing it had little or no effect on me. I think the placebo effect applied not only to me, but also to my parents and teachers. Upon finding out that it's quite common for some patients to have their medication switched 2-3 times before finding one that works, I decided to try Adderall (which worked amazingly, but gave me insomnia), Concerta (which didn't work on me, since it's basically the same as Ritalin), and finally settled on Dexedrine, which I don't know how I ever lived without. Of all the ADD medications I tried, it was head and shoulders above the rest as far as effectiveness AND had the fewest side effects (which were barely noticeable and disappeared after a couple weeks).""",10,
544,Dexedrine,5,dextroamphetamine,"""I was on Adderal at 9, it worked okay. Then I was taken off treatment until the age of 19. I've been on it for a couple of weeks. I can tell that my focus is starting to get better and I notice that when I do certain chores around the house I do them to such depths and extremes. """,7,
545,Dexedrine,5,dextroamphetamine,"""I found this to be more effective than other drugs offered. I can't understand why it is not used more for the treatment of ADHD compared to other drugs, which have many side effects.""",9,
546,Dexedrine,5,dextroamphetamine,"""This is an excellent medication for true ADHD. I've been on Dexedrine for over 10 years, and it continues to consistently work as much today as it did when I first started it. """,10,
547,Dexedrine,5,dextroamphetamine,"""My daughter is now nine and has been on Dexedrine for about four and a half years. I know about the med from my little brother and it worked for him. My daughters doctors wanted to try all the new stuff, not one worked so once again i said put her on dexedrine. Finaily after about a year they put her on it and she is doing great and on a low dose. So if you have tried the others go old school and use dexedrine it works:)""",9,
548,Dexedrine,5,dextroamphetamine,"""tried adderall, ritalin, etc. since I have co-morbid anxiety they made me ""tweek"". Very anxiety provoking. Dexadrine, however, proved to be the exception. It's feel is more relaxed and focused. I take less of my Klonipan and Xanax because of the feeling of control and the ablitly to finish tasks. I am glad I researched and suggested it to my doctor, who by the way now is a believer in dexedrine for patients who do not respond to adderall and ritalin.""",10,
549,Metadate CD,6,methylphenidate,"""My son has been on this medication for 4 years. He's now on 40 MG and it has been a Godsend! He went from Ds and Fs to As and Bs. It wears off after school but as long as he makes it through school that's all that matters to me!!! I would recommend this medication to any parent. It truly has helped our son and brings out the best in him!""",10,
550,Metadate CD,6,methylphenidate,"""My son has been on this since 2nd grade. He is now in 5th and is on 60 mg. He has had great success on this medicine. He is more focused, can keep it all together, and as I describe ""pretty much all that I can ask for"" on the meds. Off meds it's a whole different story. He has no side effects other he is not as hungry during the day.""",10,
551,Metadate CD,6,methylphenidate,"""My 9yr old son has been on it Metadate 20mg for over a year now. Only side effect is lost of appetite so I make him eat a big breakfast. He only takes it on the week days for school it has really helped him to focus. My sons grade improved from 60's to 90's. I like Metadate because by the time he's out from school the medication has warn off and he's back to his normal active self. During the summer I also give him a break from the med and we do not have to tapper off in order for him to stop. We've tried other medications that which had not so good side effects. Metadate so far is the best.""",9,
552,Metadate CD,6,methylphenidate,"""My 7 year old grandson has had great progress in school on Metadate 20 mg combined with 2 mg Guanfacine. He is focused and homework time and evenings are fine. The only drawback is he's very grouchy and uncooperative when he wakes up. He has very little appetite until late evening and everyday at school his belly hurts.""",7,
553,Metadate CD,6,methylphenidate,"""My son is 11 and has been taking Metadate CD for 4 years. He is now taking 30mg in the morning. He is very thin and has no appetite during the day, but when his appetite comes back at bedtime we always let him eat as much as he wants. When he doesn't take this medication he says he can't do any of his work at school so we feel it really benefits him. He still has a lot of trouble with disorganization and being moody and sometimes aggressive, especially in the evenings when he is coming down off the medicine. He also has some headaches still, but not too much trouble sleeping. His behavior and ability to finish his school work all depend on whether he has had his medication though.""",9,
554,Metadate CD,6,methylphenidate,"""I'm 31 and diagnosed with ADHD for 23 years. When my parents started me on Ritalin in 3rd grade their only regret was letting me struggle for so long. I was always being sent home from school for playing in the mud, walking out of class, etc. I was talkative and happy, but my grades were well below satisfactory - I had very few teachers encourage me, rather I was written off as a disruption. My first year on medication was hard, I had no appetite and trouble sleeping. After about 6 months all the side effects went away. I could eat and sleep no problem. I have been on Adderal now for 17 years. I graduated college, have amazing job - not sure where I would be if nobody saw the signs and helped.""",8,
555,Metadate CD,6,methylphenidate,"""My 7 year old son was on this for a few months. It wasn't until summer and he was in my care full time when I started to notice his strange characteristics. He became more of a loner, didn't talk much with anyone, and started staring off with a fearful look. At my mothers I noticed he was staring into the bushes, rocking back and forth while standing. I asked him what he was doing and he told me he was seeing eyes in the bushes and they were all staring back at him. Well I immediately called his pediatrician and had him taken off that day. We started seeing improvements by the next couple of days. He became more social, wanted to actually get of the house and was my boy again.""",1,
556,Metadate CD,6,methylphenidate,"""My 8 yr old has been taking this medication since he was 5 years old. Started at 10mg. Took him to the Doctor to see about upping it to 20mg. While at the doctors office the doctor said he needs 30mg. We tried that for a week or so. My son lost his appetite and complained with his heart hurting. Took him back, put him on 20mg. When he started the medication everyone could see a huge difference in his behavior. They said he was like a different child. Straight As for the past 3 report cards. The medicine runs out near the end of the day. If he has issues that's when it happens. At times he hits himself, makes strange noises, and can be moody. He sleeps well and he is @ 85% in his weight. It has worked for him.""",9,
557,Metadate CD,6,methylphenidate,"""My son was having alot of trouble in school and we ended up having him repeat the first grade. At the end of his first year in first grade we put him on the medication and saw an immediate difference on his focus. He is finally above goal in his classwork. So as far as school goes he is doing amazing. The con for us is my son is very thin to begin with so the medication hasnt helped with weight gain. Also he does strange things like hitting himself in the chest not hard just looks strange. He just does odd things at times. But he doesnt have any issues sleeping. """,8,
558,Metadate CD,6,methylphenidate,"""My 5 year old has been on this medication for about 2 weeks now we switched him from Adderall to this because Adderall had to many side effects but other than the side effects he did really well at first. So we switched to Medadate we had high hopes that we found the right medicine for him but we saw no response at all his behavior on the medicine was as if he was not on it. We moved his dose up to 20 yesterday I hope this will help or else we have to try something else.""",5,
559,Metadate CD,6,methylphenidate,"""My son (7 years old now) was diagnosed with ADHD last year and was started on 10mg of Metadate. We've slowly progressed to 60mg now which I was told is the maximum dosage available for this medication. It seems to work fine on a new dosage for about a month and then nothing. Our doctor is now talking about putting him on Adderall which makes me a little nervous since he is already underweight (been reading all the side effects). He is only 49lbs and 49inches. We're feeding him Pedisures daily to help boost the weight but still to no avail. Just want my son to be able to focus in school!""",6,
560,Metadate CD,6,methylphenidate,"""My Grandson was diagnosed with ADD and was placed on Metadate CD which from school reports about behavior in class seems to be helping there. But he does seem to behave some reflex issues being slowed down in sports and acts much more insecure in wanting a constant approval which we are quick to give. """,5,
561,Metadate CD,6,methylphenidate,"""My son is 8 and we just started this medication. Started at 10mg and it was not enough so we went up to 20mg a few days later. His teacher noticed right away that things were better at school, but at home he was a nightmare. Very emotional when coming off medicines in the afternoon. We got a booster of Ritalin but now he is not sleeping. I am going to try Concerta again to see if we can get rid of the emotional outbursts.""",6,
562,Metadate CD,6,methylphenidate,"""My 8 year old son was diagnosed with ADHD nearly 1 year ago. We tried 4 different medications - 2 gave him side effects of not being able to sleep AND a high anxiety. 2 did nothing for him. Then we tried Metadate CD. We started with 10 mg, which didn't really do anything. 20mg was better, but still some issues in the attention area. We are now at 30 mg, and it's great. His teacher has also said that school is much better. He makes sense in his answers, he's not blurting out or disrupting the class. We give it to him at 6:45 am, and can get through a bit of homework until 5:30pm. Then it's worn off. I think that's a great amount of time and NO side effects of lack of sleep, lack of appetite, or mood/anxiety issues. I hope it continues.""",8,
563,Metadate CD,6,methylphenidate,"""My son is 5 1/2. We've always noticed his short attention span, impulsiveness, always in trouble. Last year he started preschool, he to has a July birthday. His teacher asked if I had considered holding him back. We decided not to. Kindergarten has been a roller coaster. We started seeing his pediatrician about a month into school. He was in time out everyday distracting the class, loud outbursts, not able to sit still. Now it is March he's been taking Metadate 20mg for about 3 months, his report cards has improved about 80%. Although it does wear off around 2 or 3 in the afternoon we can really see a difference in school. I still am interested in investigating other avenues. Overall my son has shown a significant improvement.""",8,
564,Metadate CD,6,methylphenidate,"""I wrote a former review on this medication a while back. I want to re-edit my review with a new one thats founded upon newer trials. I took the medication, how my doctor told me to (* not how it was perscribed on the bottle *). He said, take this 1x daily (* 30mg *) when you have work or school. Well, having ADHD-PI I need to take this DAILY - meaning everyday. Without it, I'm a mess. I can't focus on social conversations (* I always feel like I'm ""lost in translation"" *) With this medication, I am confident I can pursue my studies at college - without experiencing defeat, and hold down a job and friendships. I may not be my wacky spontaneous self when I'm on it but it's worth it I guess.""",8,
565,Metadate CD,6,methylphenidate,"""I've been taking stimulants for ADD almost all of my life... Except for high school - man, did, I fall apart then. Parents, never take your children off these medicines if they're on them for a reason and doing well. I'd continue the route. This medicine is alright but I do not like the ""come down"" of it at all. Makes me very irritable and angry, then extremely depressed. It does give me a burst of energy which gets me motivated to start doing things and what not - which I like, but, just the come down is brutal. I don't like methylphenidate. I want to try Adderall as I heard it is less intense. Anyways, make sure you drink a lot of water on this medication and try to eat something.""",5,
566,Metadate CD,6,methylphenidate,"""My 7yr old daughter was having a horrible time focusing in school and was very overweight. The doctor started her on Metadate 20mg and had to eventually move her up to 50mg a day. It worked great, she lost the weight and focused great in school until this year. She went to a new school and the days are a little longer. The teacher and I noticed that the medicine was not working as well as it used to and was wearing off before the end of the day! The doctor said that she could not up the dose because 50mg was the maximum and wouldn't let the school give a second dose so she has switched her to Adderell XR and it worked great but she can't sleep. I miss the Metadate and am thinking about getting a second opinion.""",10,
567,Metadate CD,6,methylphenidate,"""My son is 7-1/2 and has been taking 20mg of Metadate CD for the past 4 months. He started a new school this year, private school, and we had high hopes for him to succeed. But within the first week of school the teacher was already reporting lack of focus and inability to work independently. So the Doctor recommended a higher dosage. We had just filled the prescription ($47/month) so I asked if we could simply double the dose instead of a new prescription of 30mg. Doctor was Okay with that so we did it over the weekend. I saw a major difference at home, he sat in his room and played Lego's for over 3 hours, very focused on it. But he was so quiet it scared me. Today will be his first day in the classroom with 40 mg, I hope it works.""",6,
568,Metadate CD,6,methylphenidate,"""7 year old with ADHD, with the HD prevailing. Started 10 mg Metadate CD in the morning and teacher reported night and day difference, but late in the day was night marish. Grouchy, no focus and constantly arguing. Doctor decided that it metabolized quickly and was out of his system too quickly. Started 20 mg in the morning and saw immediate improvement in the afternoons. BUT...vocal and motor tics began, up to 7-10 a minute, and we stopped it right away. Started 0.25 mg Guanfacine to relax the system, up to 3 mg now. Tics have lessened, but still present daily. Tried Adderall, but aggression and moodiness appeared. Back to Metadate CD, paired with Guanfacine, school is better, still some moodiness, but overall an improvement.""",6,
569,Metadate CD,6,methylphenidate,"""I was diagnosed with ADD when I was 11 and have been on this medicine for 8 years now. It helped me focus on school and work. When I first started I lost weight but Im pretty sure its because I did not eat before taking my pills. Metadate has truly helped me out.""",9,
570,Metadate CD,6,methylphenidate,"""My son is 7 and has been on this medicine for a year now. We tried everything before putting him on medicine. We started out with 10mg and really saw no effect. He is now on 20mg and it is amazing! It does wear off before we get home in the evening. Homework time is a disaster! But, we have had no side effects and no wieght loss. Without Metadate CD he couldn't finish anything. He's doing great in school this year! It's so hard to deal with him in the evening; but, it helps us get through the day.""",9,
571,Metadate CD,6,methylphenidate,"""Our son has gone through 3 other medicines, and this is the only one that has worked with no side effects. We have noticed that it wears off at the end of the school day, so after school activities are a little more challenging. He struggles a little in the evening, since it's definitely worn off by then, but what it does for him in school is great. We're looking into options to help him in the evening without messing up his sleep.""",8,
572,Metadate CD,6,methylphenidate,"""Our 6-yr-old daughter has been on this for 6 months. At first we also thought it was a miracle drug. Her handwriting improved tremendously, her attention span was great, etc., however, it did wear off around 3 PM and we were in for a horrible evening every night. We tried a booster of 10 mg of methylphenidate at 3 PM but that has just brought out oppositional-defiant disorder. We now are about to try Concerta. I definitely would recommend Metadate CD, though, because for the most part it gave us back our daughter.""",9,
573,Metadate CD,6,methylphenidate,"""My son is getting ready to turn 7. He has been on Metadate CD for 2 years. We first started him out on the 10mg but after six months we had to go up to 20mg. Before he started the Metadate the teacher would have to chase him around the room and keep him from doing flips during circle time. The school even suggested that I pull him out for an extra year since he was a July birthday. I took my son to the doctor and told them what the school wanted to do she tested him and then started him on the Metadate. I could tell a difference on the first pill. He has made straight A's every since. Now that he can focus and sit still he is the first one done with his work and the teachers have decided to test him for the Gifted program.""",10,
